Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu05205:Proteoglycans in cancer	114	1.3838310269482883	7.93030799005485E-6	TLR2, RPS6KB2, RPS6KB1, IQGAP1, CTNNB1, TGFB2, ACTG1, WNT4, GAB1, RRAS, PRKACA, PRKACB, FRS2, TWIST1, EGFR, ROCK1, BRAF, ROCK2, PIK3CB, PPP1CC, PPP1CB, PPP1CA, HIF1A, MAPK3, VEGFA, WNT5A, FGFR1, CAV1, ERBB4, ERBB3, GRB2, ERBB2, ITGB5, ITGB3, ITGB1, PXN, PTK2, KRAS, ITGAV, RAC1, MAP2K1, MAP2K2, MET, RPS6, CD63, DDX5, PTPN11, EIF4B, CBLC, CDKN1A, CBLB, PLCG1, SLC9A1, SDC4, PDCD4, AKT1, CDC42, CASP3, PDPK1, CTTN, GPC3, HPSE, RHOA, PAK1, GPC1, AKT2, PRKCA, ARHGEF1, ARHGEF12, FLNC, FLNA, PRKCB, SMO, CTSL, CCND1, SDC1, RRAS2, WNT9B, MDM2, WNT9A, CAMK2G, PPP1R12C, RDX, DROSHA, IGF1R, EZR, SOS1, SOS2, PPP1R12A, CAMK2D, CAMK2B, PIK3R5, PIK3R3, PIK3R1, PIK3R2, FZD9, ACTB, FZD8, CBL, FZD1, HSPG2, RAF1, MAPK11, FZD2, FZD5, FZD4, FZD7, ITPR2, NRAS, MAPK13, MAPK14, HBEGF, PTCH1, WNT7A	3134	203	7720	1.3833342240357622	0.0023129800448249416	6.432179557169793E-5	0.010553085307896115
KEGG_PATHWAY	mmu05214:Glioma	45	0.5462490895848506	8.458485596666486E-6	E2F1, E2F2, E2F3, PDGFB, GRB2, PDGFA, CAMK2G, PTEN, AKT1, IGF1R, CDKN2A, KRAS, SOS1, SOS2, CAMK2D, TGFA, PIK3R5, SHC1, CAMK2B, PIK3R3, SHC3, PIK3R1, AKT2, PIK3R2, PRKCA, EGFR, BRAF, MAP2K1, PIK3CB, MAP2K2, RAF1, CDK6, RB1, CDK4, PRKCB, NRAS, CCND1, CDKN1A, PLCG1, MAPK3, PDGFRA, CALM3, MDM2, CALM2, CALM1	3134	65	7720	1.7053654705218202	0.0024668405757009015	6.675150823554077E-5	0.011255909613305803
KEGG_PATHWAY	mmu03013:RNA transport	98	1.1896091284292305	8.63558598914694E-6	NCBP2, NCBP1, XPO1, XPO5, EIF5, EIF5B, RANGAP1, PNN, EIF4EBP1, EIF4EBP2, RAE1, EIF1AX, SRRM1, EIF1, DDX20, ACIN1, TGS1, EIF2B3, EIF2B5, CLNS1A, NUP133, RAN, NUPL2, NUPL1, AAAS, EIF2S1, NUP43, ELAC1, STRAP, PABPC4, EIF3D, EIF3A, EIF3B, EIF3G, EIF3E, NUP50, EIF3F, PABPC2, PABPC1, NUP54, XPOT, EEF1A1, PAIP1, RNPS1, CASC3, NXF1, FXR2, FXR1, UPF3A, EIF4B, EIF4E, NUP62, CYFIP2, SEC13, CYFIP1, POP5, POP7, EIF4E2, NUP188, SEH1L, MAGOHB, RANBP2, TPR, KPNB1, UBE2I, EIF1B, EIF1A, SMN1, EIF4G1, SENP2, EIF4G2, EIF4G3, NUP205, EIF4A2, THOC6, THOC7, NUP107, THOC5, THOC3, NXT1, NUP98, NUP160, NUP93, NXT2, SUMO3, SUMO2, SUMO1, NUP214, POM121, NUP210, GEMIN4, GEMIN5, NMD3, NUP153, UPF2, UPF1, EIF2B1, PHAX	3134	170	7720	1.4200232741469276	0.0025184254288713737	6.63557456394015E-5	0.011491568828148058
KEGG_PATHWAY	mmu05161:Hepatitis B	85	1.0318038358824957	2.240916290295387E-5	E2F1, E2F2, E2F3, TBK1, STAT5A, STAT5B, TGFB3, TIRAP, TLR2, NFKB1, PTEN, TGFB2, CCNE2, AKT1, CCNE1, CASP3, CASP9, TICAM1, ATF6B, CASP8, CREB3L2, CCNA2, CHUK, AKT2, PRKCA, EGR3, PIK3CB, DDB1, RELA, CYCS, CDK6, FADD, RB1, CDK4, CDK2, IFNAR1, PRKCB, CCND1, EP300, JUN, MAPK3, DDB2, MAPK9, MAPK8, YWHAZ, GRB2, NFKBIA, ATF2, STAT6, KRAS, DDX3X, MAP3K1, PIK3R5, NFATC2, PIK3R3, NFATC3, PIK3R1, PIK3R2, NFATC1, MAP2K1, CREB3, MAP2K2, TGFBR1, CREB1, MAP2K4, CREBBP, HSPG2, SMAD4, RAF1, CREB5, BAD, MAPK10, STAT1, VDAC3, STAT2, NRAS, CDKN1A, ATF4, CDKN1B, BAX, PCNA, YWHAQ, JAK1, IRF3, APAF1	3134	146	7720	1.4341163203398868	0.006522186490347748	1.677692299292266E-4	0.029817850456981265
KEGG_PATHWAY	mmu04071:Sphingolipid signaling pathway	74	0.8982762806506432	2.6322490130621978E-5	GNA13, PPP2R5B, SGPP1, PPP2R5A, PPP2R5D, PPP2R5C, NFKB1, SGMS1, PTEN, ASAH1, S1PR2, AKT1, PLCB3, MAP3K5, PDPK1, S1PR1, GAB2, S1PR5, RHOA, PLCB1, NSMAF, AKT2, PPP2R1B, PRKCA, PLD2, PPP2R1A, SGPL1, SPTLC1, ROCK1, SPTLC2, ROCK2, PIK3CB, RELA, PRKCE, PRKCB, GNAQ, MAPK3, CTSD, MAPK9, PPP2R5E, MAPK8, DEGS1, PPP2R2A, BID, TRAF2, PRKCZ, PPP2R3A, GNAI2, GNAI1, KRAS, RAC2, RAC3, PPP2CA, PPP2CB, RAC1, PIK3R5, PIK3R3, PIK3R1, PPP2R2D, PIK3R2, SPHK2, MAP2K1, MAP2K2, ACER2, RAF1, MAPK11, MAPK10, TRADD, NRAS, FYN, MAPK13, MAPK14, BAX, SMPD1	3134	124	7720	1.4700372604318916	0.007656804456675381	1.921382460682297E-4	0.03502411833815611
KEGG_PATHWAY	mmu03015:mRNA surveillance pathway	60	0.7283321194464676	2.652900618150193E-5	NCBP2, NCBP1, RNMT, PPP2R5B, PPP2R5A, PPP2R5D, PPP2R5C, HBS1L, WDR82, RNGTT, PNN, SRRM1, MAGOHB, ACIN1, WDR33, PPP2R1B, PABPN1, SYMPK, PPP2R1A, PPP1CC, PPP1CB, PPP1CA, CPSF7, CPSF6, PPP2R5E, PELO, CPSF2, CPSF1, SSU72, PPP2R2A, NXT1, FIP1L1, PPP2R3A, PABPC4, NXT2, DAZAP1, PPP2CA, PPP2CB, PABPC2, MSI1, MSI2, PABPC1, PPP2R2D, UPF2, UPF1, CSTF2, SMG6, SMG5, SMG7, SMG1, RNPS1, NXF1, CASC3, ETF1, UPF3A, PAPOLB, PAPOLA, GSPT1, PAPOLG, CSTF1	3134	96	7720	1.5395660497766435	0.007716645194703942	1.8892294595584946E-4	0.03529885913045039
KEGG_PATHWAY	mmu05203:Viral carcinogenesis	125	1.5173585821801407	3.0623607712162834E-5	IL6ST, STAT5A, STAT5B, TBP, GTF2E2, CDKN2A, CDKN2B, SND1, ATF6B, CREB3L2, PRKACA, PRKACB, CCNA2, TBPL1, RBL2, ACTN4, PIK3CB, RELA, RBL1, SKP2, UBR4, ACTN1, ACTN2, POLB, ACTN3, EP300, MRPS18B, JUN, MAPK3, EIF2AK2, HIST1H4N, TRAF2, GRB2, NFKBIA, CHEK1, MAPKAPK2, SRF, PXN, SCRIB, ATF2, KRAS, HNRNPK, HIST1H4A, DDX3X, RAC1, HIST1H4C, TRAF5, DNAJA3, HIST1H4H, TRAF3, VAC14, CREBBP, VDAC3, TRADD, HDAC5, HDAC4, ATF4, CDKN1A, CDKN1B, HDAC2, RBPJ, HIST4H4, H2-D1, NFKB1, NFKB2, CCNE2, CCNE1, CDC42, CASP3, GTF2A1, GSN, CASP8, GTF2A2, RHOA, RANBP1, ATP6V0D1, DLG1, H2-K1, EGR3, LTBR, DDB1, GTF2H4, GTF2H3, CDK6, RB1, CDK4, GTF2B, CDK2, GTF2H1, CCND1, HIST2H2BB, CCND3, CCND2, HIST2H2BE, MDM2, H2-T3, USP7, YWHAZ, UBE3A, REL, PIK3R5, PIK3R3, PIK3R1, CHD4, PIK3R2, RASA2, KAT2A, HPN, H2-Q10, HIST1H2BC, KAT2B, CREB3, CREB1, HIST1H2BH, CREB5, BAD, YWHAE, IRF9, NRAS, YWHAG, YWHAH, BAX, YWHAQ, JAK1, IRF3	3134	231	7720	1.3329576188542365	0.008902367541647416	2.1288758322923762E-4	0.04074601099585129
KEGG_PATHWAY	mmu05221:Acute myeloid leukemia	39	0.47341587764020393	3.2015106783658255E-5	PPARD, GRB2, STAT5A, STAT5B, RPS6KB2, RPS6KB1, NFKB1, ZBTB16, TCF7L2, AKT1, EIF4EBP1, KRAS, SOS1, SOS2, PIK3R5, RARA, PIK3R3, RUNX1, CHUK, PIK3R1, AKT2, PIK3R2, CEBPA, TCF7, BRAF, MAP2K1, FLT3, MAP2K2, PIK3CB, RELA, RUNX1T1, PIM1, RAF1, LEF1, BAD, JUP, NRAS, CCND1, MAPK3	3134	56	7720	1.7155164554654025	0.009304998887259663	2.1738475988519745E-4	0.04259709486857943
KEGG_PATHWAY	mmu03420:Nucleotide excision repair	32	0.38844379703811605	5.624767841285074E-5	RAD23B, RAD23A, CETN2, RPA3, RBX1, RPA1, RPA2, POLE4, ERCC5, ERCC6, POLE3, ERCC2, CCNH, DDB1, LIG1, POLE, GTF2H4, GTF2H3, GTF2H5, GTF2H1, RFC5, POLD3, XPA, RFC4, XPC, CUL4A, RFC1, POLD1, POLD2, PCNA, DDB2, CUL4B	3134	44	7720	1.7914950397400942	0.016290632736522426	3.73220881863201E-4	0.07482812576780073
KEGG_PATHWAY	mmu04550:Signaling pathways regulating pluripotency of stem cells	79	0.9589706239378489	9.949851429852212E-5	BMI1, HNF1A, IL6ST, PAX6, REST, CTNNB1, AKT1, PCGF5, ACVR1B, WNT4, PCGF3, PCGF6, AKT2, PIK3CB, NODAL, LIFR, PCGF1, ACVR2A, ACVR2B, RIF1, INHBE, MAPK3, WNT9B, WNT9A, ACVR1, FGFR2, SMARCAD1, WNT5A, FGFR1, FGFR4, FGFR3, ONECUT1, GRB2, LIF, IGF1R, KRAS, PIK3R5, SKIL, AXIN2, PIK3R3, PIK3R1, AXIN1, PIK3R2, APC, FZD9, DVL2, FZD8, DVL3, BMP2, SMAD9, MAP2K1, TBX3, JARID2, MAP2K2, SMAD5, FZD1, SMAD4, RAF1, SMAD3, MAPK11, SMAD2, FZD2, SMAD1, FZD5, FZD4, FZD7, DVL1, NRAS, MAPK13, GSK3B, MAPK14, JAK1, ID4, JAK2, BMPR1B, ZFHX3, WNT7A, KLF4, BMPR1A	3134	138	7720	1.4101532513896209	0.028636973300039115	6.45458527839593E-4	0.13233090431800099
KEGG_PATHWAY	mmu05202:Transcriptional misregulation in cancer	92	1.1167759164845836	1.2667274265059066E-4	BMI1, MEF2C, SLC45A3, CCNT2, KDM6A, PDGFA, PPARG, CCNT1, FOXO1, PAX5, NFKB1, MEN1, MAX, SIN3A, FLI1, CDKN2C, RARA, CDK14, NFKBIZ, RXRB, RELA, RXRA, LDB1, RUNX1T1, CDK9, SIX4, DDIT3, MYCN, JUP, HHEX, SS18, TAF15, CCND2, PRCC, BMP2K, MDM2, NGFR, JMJD1C, FUS, FUT8, TFE3, HIST2H3C1, ZBTB16, BCL2L1, ZBTB17, ATF1, IGF1R, PTK2, REL, ELK4, GOLPH3L, MLLT1, BCL6, ETV6, RUNX1, ETV5, RUNX2, EWSR1, MLLT3, PLAT, CEBPA, MAF, ASPSCR1, HIST2H3B, TMPRSS2, CEBPB, FLT1, FLT3, TGFBR2, MET, WHSC1, AFF1, SMAD1, NR4A3, DDX5, ATM, DOT1L, CDKN1A, CDKN1B, HDAC2, SP1, NTRK1, GOLPH3, H3F3A, PBX1, H3F3B, HIST1H3E, PBX3, HIST1H3F, HPGD, NCOR1, KLF3	3134	166	7720	1.3652055573923005	0.03631498314471793	8.038242332324419E-4	0.16844388241840091
KEGG_PATHWAY	mmu00510:N-Glycan biosynthesis	34	0.4127215343529983	1.329209316870433E-4	TUSC3, MGAT5B, FUT8, ALG1, ALG5, ALG6, ALG9, STT3B, MAN1A, RPN1, RPN2, DDOST, MGAT4B, B4GALT1, MGAT4A, ST6GAL1, B4GALT3, B4GALT2, MAN1A2, DPAGT1, MOGS, MAN1C1, DOLK, MAN2A2, MGAT1, MGAT2, MAN2A1, MGAT3, ALG10B, GLT28D2, DPM1, DPM3, DOLPP1, ALG12	3134	49	7720	1.7092325124050896	0.038071823595090315	8.255205980037816E-4	0.17674565641037088
KEGG_PATHWAY	mmu03460:Fanconi anemia pathway	35	0.4248604030104394	1.4327729523739527E-4	RAD51C, MLH1, RPA3, FANCL, RPA1, RPA2, FANCM, FAN1, FANCI, MUS81, FANCE, FANCF, ATRIP, FANCA, FANCB, FANCC, POLK, POLI, REV1, POLH, USP1, BRCA2, ATR, RMI1, BRCA1, RAD51, WDR48, HES1, STRA13, FAAP100, APITD1, FANCD2, UBE2T, TOP3B, REV3L	3134	51	7720	1.690503897793961	0.040976756954072435	8.712862020487933E-4	0.1905044276318324
KEGG_PATHWAY	mmu01212:Fatty acid metabolism	35	0.4248604030104394	1.4327729523739527E-4	ACOX1, ACADSB, CPT2, EHHADH, HSD17B12, ECHS1, PPT2, PPT1, ACAT2, ACAT1, HADHA, HADHB, ACSL1, ELOVL5, ELOVL2, FASN, ELOVL6, HADH, ACSL4, ACAA1A, ACSL3, ACAA1B, SCD1, ACAA2, ACADM, ACADS, FADS1, MCAT, ACACA, FADS2, ACADL, TECR, CPT1A, OXSM, MECR	3134	51	7720	1.690503897793961	0.040976756954072435	8.712862020487933E-4	0.1905044276318324
KEGG_PATHWAY	mmu04666:Fc gamma R-mediated phagocytosis	52	0.6312211701869386	1.4382355369214515E-4	MARCKSL1, WASF1, WASF2, PIP5K1C, RPS6KB2, RPS6KB1, PIP5K1A, AKT1, CDC42, GAB2, GSN, PAK1, AKT2, PRKCA, PLD2, LIMK2, PIK3CB, INPPL1, LIMK1, PRKCE, PRKCD, PRKCB, ARPC1A, ARPC1B, CRKL, CFL2, ARPC5L, CFL1, MAPK3, WASL, BIN1, ASAP2, ASAP1, ARF6, ARPC5, ASAP3, DOCK2, RAC2, ARPC3, ARPC2, RAC1, PIK3R5, PIK3R3, PIK3R1, PIK3R2, MAP2K1, SPHK2, RAF1, VAV2, MYO10, PLCG1, CRK	3134	84	7720	1.5249035159692466	0.04112973808342768	8.567653792016516E-4	0.19123010134343144
KEGG_PATHWAY	mmu04932:Non-alcoholic fatty liver disease (NAFLD)	87	1.056081573197378	1.991522889825134E-4	PPARA, PRKAG1, PRKAG2, NDUFAB1, NFKB1, COX5A, UQCRFS1, COX5B, UQCRQ, AKT1, NDUFS7, CDC42, UQCR10, MAP3K5, CASP3, NDUFS5, NDUFS4, CASP7, CASP8, INSR, AKT2, IRS2, SOCS3, PIK3CB, RXRA, RELA, PRKAB2, CYCS, ADIPOR2, MLXIPL, COX4I1, ADIPOR1, NDUFA13, NDUFC1, NDUFA10, IRS1, BCL2L11, DDIT3, NDUFA11, UQCRH, EIF2S1, JUN, ERN1, MAPK9, MAPK8, EIF2AK3, MAP3K11, UQCRB, BID, TRAF2, NDUFB4, NDUFB6, NDUFB7, NDUFB8, COX7A2L, NDUFB2, XBP1, RAC1, PIK3R5, MLXIP, PRKAA1, PRKAA2, PIK3R3, PIK3R1, PIK3R2, NR1H3, CEBPA, SREBF1, NDUFA4, COX7A2, NDUFA8, NDUFA6, COX8A, MAPK10, IL6RA, SDHA, NDUFV3, ATF4, GSK3A, GSK3B, BAX, NDUFV1, MLX, SDHC, NDUFV2, SDHD, COX6A1	3134	157	7720	1.3650165231140685	0.056499382551574606	0.0011624889805810223	0.2647059502987714
KEGG_PATHWAY	mmu04914:Progesterone-mediated oocyte maturation	53	0.6433600388443798	2.1843259510779303E-4	HSP90AB1, ADCY4, ADCY1, CPEB2, CPEB3, CPEB4, ADCY5, PDE3B, PKMYT1, CPEB1, CDC16, AKT1, PRKACA, PRKACB, CCNA2, AKT2, ANAPC1, ANAPC2, HSP90AA1, BRAF, PIK3CB, ANAPC4, CDK2, SPDYA, MAPK3, MAPK9, MAPK8, ANAPC7, MAD2L2, FZR1, GNAI2, GNAI1, ANAPC13, ANAPC10, ANAPC11, IGF1R, KRAS, BUB1, PIK3R5, PIK3R3, PIK3R1, PIK3R2, MAP2K1, RAF1, MAPK11, MAPK10, CDC27, CDC25A, RPS6KA3, RPS6KA1, ADCY9, MAPK13, MAPK14	3134	87	7720	1.500634494494935	0.06179732778387004	0.001249988404127933	0.2902981931000026
KEGG_PATHWAY	mmu04350:TGF-beta signaling pathway	52	0.6312211701869386	2.1903070918403476E-4	E2F4, E2F5, GDF6, FST, TGFB3, RPS6KB2, RPS6KB1, SKP1A, TGFB2, RBX1, ACVR1B, CDKN2B, PPP2CA, ZFYVE16, PPP2CB, RHOA, CUL1, TFDP1, PPP2R1B, PPP2R1A, BMP2, SMAD9, ROCK1, SMAD7, TGFBR1, NODAL, SMAD6, TGFBR2, SMAD5, RBL1, CREBBP, SMAD4, SMAD3, SMAD2, SMAD1, ACVR2A, NBL1, ACVR2B, EP300, SP1, INHBE, MAPK3, TGIF1, SMURF2, ID4, SMURF1, BMPR1B, BMP7, BAMBI, CHRD, BMPR1A, ACVR1	3134	85	7720	1.5069634746049025	0.061961205767762983	0.0012293201579614	0.2910920190751676
KEGG_PATHWAY	mmu04146:Peroxisome	51	0.6190823015294974	2.192200542300433E-4	ACOX2, ACOX1, HACL1, EHHADH, ABCD1, PRDX5, PEX5, PEX3, PMVK, PEX11G, PEX7, FAR1, ACSL1, PEX19, PEX1, AGPS, MPV17L2, GSTK1, MPV17L, PEX16, ABCD2, PEX14, ABCD3, PXMP2, GNPAT, IDH1, ABCD4, PEX12, HSD17B4, ACAA1A, ACSL4, PEX10, ACAA1B, ACSL3, HMGCL, PAOX, NUDT19, NUDT12, AMACR, EPHX2, CRAT, SOD1, PHYH, SOD2, PEX11A, PEX11B, MLYCD, PEX26, MVK, SLC27A2, CROT	3134	83	7720	1.5135974658045073	0.06201307869602746	0.0012071815853346157	0.2913433194427495
KEGG_PATHWAY	mmu04922:Glucagon signaling pathway	59	0.7161932507890265	3.0127802923312036E-4	PPARA, LDHA, PHKB, PRKAG1, PRKAG2, PGAM1, FOXO1, PDE3B, PDHB, AKT1, PLCB3, SLC2A1, CREB3L2, PRKACA, PRKACB, PDHA1, PLCB1, PPP4C, SIK1, SIK2, AKT2, PHKG2, PRKAB2, EP300, GNAQ, PHKA2, CRTC2, CAMK2G, PHKA1, PPP3R1, GCGR, G6PC3, ATF2, CAMK2D, PPP3CB, PPP3CC, GYS2, CAMK2B, PRKAA1, PRKAA2, PPP3CA, CREB3, CREB1, CREBBP, ACACA, SMEK2, CREB5, SMEK1, SIRT1, CPT1A, PCK1, ITPR2, ATF4, GCK, PYGL, CALM3, CALM2, CALM1, PYGB	3134	100	7720	1.4533503509891512	0.08422670491840567	0.0016280517907756309	0.40019624853330216
KEGG_PATHWAY	mmu04912:GnRH signaling pathway	53	0.6433600388443798	3.252965271712764E-4	ADCY4, ADCY1, GNA11, ADCY5, CDC42, PLCB3, MAP3K4, PRKACA, PRKACB, PLCB1, MAP2K7, PRKCA, EGFR, PLD2, MMP14, PRKCD, PRKCB, GNAQ, JUN, MAPK3, MAPK9, MAPK8, MAPK7, GRB2, CAMK2G, KRAS, MAP3K3, MAP3K2, SOS1, MAP3K1, SOS2, CAMK2D, CAMK2B, MAP2K1, MAP2K2, MAP2K3, MAP2K4, RAF1, MAPK11, MAPK10, ITPR2, NRAS, ATF4, ADCY9, MAPK13, MAPK14, CALM3, HBEGF, CACNA1C, PLA2G4B, CACNA1D, CALM2, CALM1	3134	88	7720	1.4835818297847654	0.09062891945804319	0.0017258188533365582	0.4320368723797263
KEGG_PATHWAY	mmu05222:Small cell lung cancer	51	0.6190823015294974	3.300972609021429E-4	E2F1, E2F2, FHIT, E2F3, NFKB1, PTEN, AKT1, CCNE2, CCNE1, MAX, CASP9, CDKN2B, CHUK, AKT2, RXRB, PIK3CB, RELA, RXRA, CYCS, SKP2, CDK6, RB1, CDK4, CDK2, CCND1, PIAS2, LAMC1, ITGA2B, TRAF2, CKS1B, XIAP, NFKBIA, BCL2L1, ITGB1, PTK2, ITGAV, PIK3R5, PIK3R3, TRAF6, TRAF5, PIK3R1, TRAF4, PIK3R2, TRAF3, COL4A2, COL4A1, ITGA3, LAMA1, ITGA6, LAMA5, APAF1	3134	84	7720	1.4955784483544534	0.09190321300862447	0.0017200246388271445	0.4383999364107938
KEGG_PATHWAY	mmu00520:Amino sugar and nucleotide sugar metabolism	33	0.4005826656955572	3.9640550574584235E-4	CYB5R3, CYB5R4, CYB5R1, GNPDA1, GNE, GNPNAT1, HEXB, UGDH, NAGK, UXS1, GPI1, GMPPB, NANS, GALE, NANP, UAP1, GMDS, CMAS, CMAH, GALT, UAP1L1, CYB5RL, PMM2, PMM1, PGM2, PGM3, AMDHD2, GCK, GFPT1, GFPT2, PGM1, FPGT, UGP2	3134	49	7720	1.658960967922587	0.10932293277822691	0.0020290501939690397	0.526248791182693
KEGG_PATHWAY	mmu04070:Phosphatidylinositol signaling system	57	0.6919155134741442	4.474127004362319E-4	IMPA2, IMPAD1, CDIPT, SYNJ1, PPIP5K2, PIP5K1C, PPIP5K1, PI4K2B, PIP5K1A, PTEN, ITPKA, CDS2, PLCB3, PIK3C3, SYNJ2, ITPK1, IP6K1, PLCB1, IPMK, IP6K2, PRKCA, PIK3C2A, PIK3CB, INPPL1, PIK3C2B, PI4KA, CDS1, PRKCB, MTMR14, PI4K2A, MTMR2, DGKA, MTMR3, MTMR1, DGKE, PIKFYVE, INPP5E, PIK3R5, PIK3R3, MTMR7, INPP5B, PIK3R1, INPP5A, MTMR4, PIK3R2, DGKQ, TMEM55B, ITPR2, PLCG1, CALM3, DGKZ, PIP4K2A, IPPK, CALM2, PIP4K2C, CALM1, PIP4K2B	3134	97	7720	1.4475095230889676	0.12249598070011725	0.002250459483773004	0.5937771728211083
KEGG_PATHWAY	mmu04115:p53 signaling pathway	42	0.5098324836125273	5.010144046289685E-4	BID, RPRM, CHEK1, RRM2B, SESN2, SESN1, PTEN, CCNG2, SESN3, CCNE2, CCNE1, CASP3, CDKN2A, CASP9, CASP8, RCHY1, CYCS, CDK6, ATR, CDK4, ATM, CDK2, RFWD2, CCND1, CDKN1A, PPM1D, EI24, CCND3, BBC3, CCND2, SIAH1A, RRM2, BAX, CD82, TSC2, GADD45G, DDB2, MDM2, APAF1, MDM4, TRP73, GADD45A	3134	67	7720	1.5441617693282155	0.13612989822636723	0.0024771448792221262	0.6646947344536636
KEGG_PATHWAY	mmu05216:Thyroid cancer	22	0.2670551104637048	5.091685640888494E-4	TCF7, RET, MAP2K1, BRAF, RXRB, MAP2K2, RXRA, PPARG, LEF1, TFG, CDH1, TCF7L2, TPM3, CTNNB1, NRAS, CCDC6, CCND1, KRAS, NCOA4, NTRK1, MAPK3, TPR	3134	29	7720	1.8687146535219945	0.13818537569032663	0.002475515585929622	0.6754789673534045
KEGG_PATHWAY	mmu04510:Focal adhesion	108	1.3109978150036417	6.88493901941152E-4	PDGFB, PDGFA, CTNNB1, VCL, ACTG1, ILK, PDGFC, RAPGEF1, EGFR, BRAF, ACTN4, ROCK1, PIK3CB, ROCK2, ACTN1, ACTN2, ACTN3, PPP1CC, PPP1CB, VEGFB, VEGFC, PPP1CA, JUN, MAPK3, VEGFA, PDGFRA, MAPK9, MAPK8, RELN, LAMC1, ITGA2B, CAV1, GRB2, ERBB2, ITGB5, ITGB3, ITGB1, PXN, PTK2, DOCK1, RAC2, RAC3, ITGAV, RAC1, MAP2K1, MET, ITGA1, MYL12B, ITGA3, VAV2, ITGA9, LAMA1, ITGA6, LAMA5, ITGA8, ITGA7, RAP1A, RAP1B, TLN1, BCAR1, PTEN, AKT1, PAK6, CDC42, PDPK1, ARHGAP5, PAK2, PAK4, RHOA, SHC1, ZYX, PAK1, SHC3, AKT2, PRKCA, FLNC, FLNA, PRKCB, CCND1, CRKL, CCND3, CCND2, XIAP, PPP1R12C, IGF1R, COL27A1, SOS1, SOS2, COL6A2, PPP1R12A, PIK3R5, PIK3R3, PIK3R1, THBS3, PIK3R2, ACTB, COL4A2, COL4A1, FLT1, RAF1, BAD, MAPK10, COL5A3, CAPN2, COL5A1, FYN, GSK3B, CRK	3134	207	7720	1.2852029632918065	0.1821770911221603	0.0032914476416974203	0.9123710010149444
KEGG_PATHWAY	mmu05132:Salmonella infection	47	0.5705268268997329	7.50356883518909E-4	CXCL1, DYNC1LI1, DYNC1LI2, PLEKHM2, WASF1, WASF2, KLC4, NFKB1, ARPC5, KLC2, RAB7, ACTG1, PFN1, CDC42, PFN2, PFN4, ARPC3, KLC1, ARPC2, RAC1, DYNC2H1, DYNC1H1, IFNGR2, IFNGR1, ACTB, RILP, ROCK1, ROCK2, RELA, PKN2, PKN1, MAPK11, MAPK10, FLNC, FLNA, ARPC1A, ARPC1B, TJP1, MAPK13, MAPK14, ARPC5L, JUN, MAPK3, MAPK9, MAPK8, WASL, DYNC1I2	3134	78	7720	1.4842995761949176	0.1968280506783967	0.003529023698880418	0.9939718245126961
KEGG_PATHWAY	mmu00240:Pyrimidine metabolism	59	0.7161932507890265	8.476529681016541E-4	CAD, NT5M, NT5C3, NT5C2, TWISTNB, NT5E, DCTPP1, NUDT2, POLR1D, POLE, POLR1A, POLR1C, NME2, NME3, NME1, RRM2, TXNRD3, TXNRD2, TXNRD1, POLR2H, POLR2F, POLR2E, POLR2L, POLR2J, POLR2I, DCK, UPP2, ZNRD1, POLA2, RRM2B, POLR2C, POLR2B, CMPK1, TK2, POLR2A, TYMP, POLE4, POLE3, DHODH, ENTPD5, ENTPD6, CDA, ENTPD4, UCK2, POLR3G, POLR3F, POLR3H, UPB1, POLR3A, POLR3GL, POLR3C, POLR3E, POLR3D, POLD3, POLD1, POLD2, UCKL1, DPYD, DUT	3134	103	7720	1.4110197582418944	0.21934317418573368	0.003922756117650694	1.1221852120077314
